Time(Minutes);EntityID;ObjectName;ProcessID;StepName;Action
0,0357142857142857;P_Caixa.61;Path7;4.OnReachedEnd;[Transfer] FromPath;Entity 'P_Caixa.61' transferring from '[EndOfLink] Path7' into node 'ParentInput@CombinerCaixaPizza'.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;1.OnEnteredToAssociatedObject;[Begin];Process 'ParentInput@CombinerCaixaPizza.OnEnteredToAssociatedObject' execution started.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;1.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'ParentInput@CombinerCaixaPizza.Entered'.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;1.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Caixa.61' transferring from '[Node] ParentInput@CombinerCaixaPizza' into object 'CombinerCaixaPizza'.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;1.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Caixa.61' transferring from '[Node] ParentInput@CombinerCaixaPizza' into station 'CombinerCaixaPizza.ParentInputBuffer'.
0,0357142857142857;P_Caixa.61;CombinerCaixaPizza;2.OnEnteredParentInputBuffer;[Begin];Process 'CombinerCaixaPizza.OnEnteredParentInputBuffer' execution started.
0,0357142857142857;P_Caixa.61;CombinerCaixaPizza;2.OnEnteredParentInputBuffer;[EndTransfer] IntoParentInputBuffer;Entity 'P_Caixa.61' ending transfer into station 'CombinerCaixaPizza.ParentInputBuffer'.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;3.OnExited;[Begin];Process 'ParentInput@CombinerCaixaPizza.OnExited' execution started.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;3.OnExited;[Fire] ExitedEvent;Firing event 'ParentInput@CombinerCaixaPizza.Exited'.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;3.OnExited;[End];Process 'ParentInput@CombinerCaixaPizza.OnExited' execution ended.
0,0357142857142857;P_Caixa.61;CombinerCaixaPizza;2.OnEnteredParentInputBuffer;[Batch] Parent;Entity 'P_Caixa.61' with match expression value '1' waiting to collect a batch of '1' member(s).
0,0357142857142857;P_Caixa.61;Path7;4.OnReachedEnd;[End];Process 'Path7.OnReachedEnd' execution ended.
0,0357142857142857;P_Caixa.61;ParentInput@CombinerCaixaPizza;1.OnEnteredToAssociatedObject;[End];Process 'ParentInput@CombinerCaixaPizza.OnEnteredToAssociatedObject' execution ended.
0,0357142857142857;P_Telefone.62;Path1;1.OnReachedEnd;[Begin];Process 'Path1.OnReachedEnd' execution started.
0,0357142857142857;P_Telefone.62;Path1;1.OnReachedEnd;[Transfer] FromPath;Entity 'P_Telefone.62' transferring from '[EndOfLink] Path1' into node 'Input@Atendimento'.
0,0357142857142857;P_Telefone.62;Input@Atendimento;4.OnEnteredToAssociatedObject;[Begin];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution started.
0,0357142857142857;P_Telefone.62;Input@Atendimento;4.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Atendimento.Entered'.
0,0357142857142857;P_Telefone.62;Input@Atendimento;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Telefone.62' transferring from '[Node] Input@Atendimento' into object 'Atendimento'.
0,0357142857142857;P_Telefone.62;Input@Atendimento;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Telefone.62' transferring from '[Node] Input@Atendimento' into station 'Atendimento.InputBuffer'.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[Begin];Process 'Atendimento.OnEnteredInputBuffer' execution started.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'P_Telefone.62' ending transfer into station 'Atendimento.InputBuffer'.
0,0357142857142857;P_Telefone.62;Input@Atendimento;0.OnExited;[Begin];Process 'Input@Atendimento.OnExited' execution started.
0,0357142857142857;P_Telefone.62;Input@Atendimento;0.OnExited;[Fire] ExitedEvent;Firing event 'Input@Atendimento.Exited'.
0,0357142857142857;P_Telefone.62;Input@Atendimento;0.OnExited;[End];Process 'Input@Atendimento.OnExited' execution ended.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[Seize] Server;Object 'P_Telefone.62' checking availability to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[Seize] Server;Object 'P_Telefone.62' found '1' currently available resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[Seize] Server;Object 'P_Telefone.62' seized '1' capacity unit(s) of resource 'Atendimento'.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[Seize] Server;Object 'P_Telefone.62' completed seize of '1' resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[Transfer] ToProcessing;Entity 'P_Telefone.62' transferring from '[Station] Atendimento.InputBuffer' into station 'Atendimento.Processing'.
0,0357142857142857;P_Telefone.62;Path1;1.OnReachedEnd;[End];Process 'Path1.OnReachedEnd' execution ended.
0,0357142857142857;P_Telefone.62;Input@Atendimento;4.OnEnteredToAssociatedObject;[End];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution ended.
0,0357142857142857;P_Telefone.62;Atendimento;0.OnEnteredProcessing;[Begin];Process 'Atendimento.OnEnteredProcessing' execution started.
0,0357142857142857;P_Telefone.62;Atendimento;0.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'P_Telefone.62' ending transfer into station 'Atendimento.Processing'.
0,0357142857142857;P_Telefone.62;Atendimento;0.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0,0357142857142857;P_Telefone.62;Atendimento;0.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
0,0357142857142857;P_Telefone.62;Atendimento;0.OnEnteredProcessing;[Delay] ProcessingTime;Delaying token for '2,81417700694874' Minutes until time '2,84989129266302' Minutes.
0,0357142857142857;P_Telefone.62;Atendimento;3.OnEnteredInputBuffer;[End];Process 'Atendimento.OnEnteredInputBuffer' execution ended.
0,0357142857142857;P_Internet.63;Path2;3.OnReachedEnd;[Begin];Process 'Path2.OnReachedEnd' execution started.
0,0357142857142857;P_Internet.63;Path2;3.OnReachedEnd;[Transfer] FromPath;Entity 'P_Internet.63' transferring from '[EndOfLink] Path2' into node 'Input@Atendimento'.
0,0357142857142857;P_Internet.63;Input@Atendimento;4.OnEnteredToAssociatedObject;[Begin];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution started.
0,0357142857142857;P_Internet.63;Input@Atendimento;4.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Atendimento.Entered'.
0,0357142857142857;P_Internet.63;Input@Atendimento;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.63' transferring from '[Node] Input@Atendimento' into object 'Atendimento'.
0,0357142857142857;P_Internet.63;Input@Atendimento;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.63' transferring from '[Node] Input@Atendimento' into station 'Atendimento.InputBuffer'.
0,0357142857142857;P_Internet.63;Atendimento;1.OnEnteredInputBuffer;[Begin];Process 'Atendimento.OnEnteredInputBuffer' execution started.
0,0357142857142857;P_Internet.63;Atendimento;1.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'P_Internet.63' ending transfer into station 'Atendimento.InputBuffer'.
0,0357142857142857;P_Internet.63;Input@Atendimento;5.OnExited;[Begin];Process 'Input@Atendimento.OnExited' execution started.
0,0357142857142857;P_Internet.63;Input@Atendimento;5.OnExited;[Fire] ExitedEvent;Firing event 'Input@Atendimento.Exited'.
0,0357142857142857;P_Internet.63;Input@Atendimento;5.OnExited;[End];Process 'Input@Atendimento.OnExited' execution ended.
0,0357142857142857;P_Internet.63;Atendimento;1.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.63' checking availability to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Internet.63;Atendimento;1.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.63' unable to seize '1' capacity unit(s) of resource 'Atendimento'. Insufficient capacity available.
0,0357142857142857;P_Internet.63;Atendimento;1.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.63' found '0' currently available resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Internet.63;Atendimento;1.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.63' waiting to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Internet.63;Path2;3.OnReachedEnd;[End];Process 'Path2.OnReachedEnd' execution ended.
0,0357142857142857;P_Internet.63;Input@Atendimento;4.OnEnteredToAssociatedObject;[End];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution ended.
0,0357142857142857;P_Balcao.64;Path3;4.OnReachedEnd;[Begin];Process 'Path3.OnReachedEnd' execution started.
0,0357142857142857;P_Balcao.64;Path3;4.OnReachedEnd;[Transfer] FromPath;Entity 'P_Balcao.64' transferring from '[EndOfLink] Path3' into node 'Input@Atendimento'.
0,0357142857142857;P_Balcao.64;Input@Atendimento;3.OnEnteredToAssociatedObject;[Begin];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution started.
0,0357142857142857;P_Balcao.64;Input@Atendimento;3.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Atendimento.Entered'.
0,0357142857142857;P_Balcao.64;Input@Atendimento;3.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Balcao.64' transferring from '[Node] Input@Atendimento' into object 'Atendimento'.
0,0357142857142857;P_Balcao.64;Input@Atendimento;3.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Balcao.64' transferring from '[Node] Input@Atendimento' into station 'Atendimento.InputBuffer'.
0,0357142857142857;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Begin];Process 'Atendimento.OnEnteredInputBuffer' execution started.
0,0357142857142857;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'P_Balcao.64' ending transfer into station 'Atendimento.InputBuffer'.
0,0357142857142857;P_Balcao.64;Input@Atendimento;6.OnExited;[Begin];Process 'Input@Atendimento.OnExited' execution started.
0,0357142857142857;P_Balcao.64;Input@Atendimento;6.OnExited;[Fire] ExitedEvent;Firing event 'Input@Atendimento.Exited'.
0,0357142857142857;P_Balcao.64;Input@Atendimento;6.OnExited;[End];Process 'Input@Atendimento.OnExited' execution ended.
0,0357142857142857;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Seize] Server;Object 'P_Balcao.64' checking availability to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Seize] Server;Object 'P_Balcao.64' unable to seize '1' capacity unit(s) of resource 'Atendimento'. Insufficient capacity available.
0,0357142857142857;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Seize] Server;Object 'P_Balcao.64' found '0' currently available resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Balcao.64;Atendimento;5.OnEnteredInputBuffer;[Seize] Server;Object 'P_Balcao.64' waiting to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
0,0357142857142857;P_Balcao.64;Path3;4.OnReachedEnd;[End];Process 'Path3.OnReachedEnd' execution ended.
0,0357142857142857;P_Balcao.64;Input@Atendimento;3.OnEnteredToAssociatedObject;[End];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution ended.
1,98133660116178;--;--;--;--;Firing event 'Pedidos_Internet.EntityArrivals.Event'.
1,98133660116178;Pedidos_Internet;Pedidos_Internet;3.OnEntityArrival;[Begin];Process 'Pedidos_Internet.OnEntityArrival' execution started.
1,98133660116178;Pedidos_Internet;Pedidos_Internet;3.OnEntityArrival;[Create] Entities;Creating '1' object(s) of entity type 'P_Internet' using creation method 'NewObject'.
1,98133660116178;--;--;--;--;Object 'P_Internet.65' created.
1,98133660116178;P_Internet.65;Pedidos_Internet;4.OnEntityArrival;[Transfer] ToProcessing;Entity 'P_Internet.65' transferring from '[FreeSpace] Pedidos_Internet' into station 'Pedidos_Internet.Processing'.
1,98133660116178;Pedidos_Internet;Pedidos_Internet;3.OnEntityArrival;[End];Process 'Pedidos_Internet.OnEntityArrival' execution ended.
1,98133660116178;P_Internet.65;Pedidos_Internet;6.OnEnteredProcessing;[Begin];Process 'Pedidos_Internet.OnEnteredProcessing' execution started.
1,98133660116178;P_Internet.65;Pedidos_Internet;6.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'P_Internet.65' ending transfer into station 'Pedidos_Internet.Processing'.
1,98133660116178;P_Internet.65;Pedidos_Internet;6.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'P_Internet.65' transferring from '[Station] Pedidos_Internet.Processing' into station 'Pedidos_Internet.OutputBuffer'.
1,98133660116178;P_Internet.65;Pedidos_Internet;4.OnEntityArrival;[End];Process 'Pedidos_Internet.OnEntityArrival' execution ended.
1,98133660116178;P_Internet.65;Pedidos_Internet;3.OnEnteredOutputBuffer;[Begin];Process 'Pedidos_Internet.OnEnteredOutputBuffer' execution started.
1,98133660116178;P_Internet.65;Pedidos_Internet;3.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'P_Internet.65' ending transfer into station 'Pedidos_Internet.OutputBuffer'.
1,98133660116178;P_Internet.65;Pedidos_Internet;3.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'P_Internet.65' transferring from '[Station] Pedidos_Internet.OutputBuffer' into node 'Output@Pedidos_Internet'.
1,98133660116178;P_Internet.65;Output@Pedidos_Internet;4.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Pedidos_Internet.OnEnteredFromAssociatedObject' execution started.
1,98133660116178;P_Internet.65;Output@Pedidos_Internet;4.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Pedidos_Internet.Entered'.
1,98133660116178;P_Internet.65;Output@Pedidos_Internet;4.OnEnteredFromAssociatedObject;[Execute] EnteredAddOnProcess;Executing process 'NumSequenRandomNumPedidos'.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Begin];Process 'NumSequenRandomNumPedidos' execution started.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Assign] NumSequencial+1;Assigning state variable 'Model.NumSequencial' the value '4'. Previous value was '3'.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Assign] ME.Senha=NumSequencial;Assigning state variable 'P_Internet.65.Senha' the value '4'. Previous value was '0'.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Assign] ME.NumPizzas=Random;Assigning state variable 'P_Internet.65.NumPizzasPorPedido' the value '2'. Previous value was '0'.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Decide] Is.P_Telefone;Token branching on condition 'Is.P_Telefone'.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Decide] Is.P_Telefone;Token sent to 'False' exit.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Decide] Is.P_Internet;Token branching on condition 'Is.P_Internet'.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Decide] Is.P_Internet;Token sent to 'True' exit.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[Assign] ME.OrigPed=2;Assigning state variable 'P_Internet.65.OrigemPedido' the value '2'. Previous value was '0'.
1,98133660116178;P_Internet.65;Model;7.NumSequenRandomNumPedidos;[End];Process 'NumSequenRandomNumPedidos' execution ended.
1,98133660116178;P_Internet.65;Output@Pedidos_Internet;4.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'P_Internet.65' transferring from '[Node] Output@Pedidos_Internet' onto link 'Path2'.
1,98133660116178;P_Internet.65;Path2;7.OnEntered;[Begin];Process 'Path2.OnEntered' execution started.
1,98133660116178;P_Internet.65;Path2;7.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'P_Internet.65.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
1,98133660116178;P_Internet.65;Path2;7.OnEntered;[EndTransfer] OntoPath;Entity 'P_Internet.65' ending transfer onto link 'Path2'.
1,98133660116178;P_Internet.65;Path2;7.OnEntered;[End];Process 'Path2.OnEntered' execution ended.
1,98133660116178;P_Internet.65;Pedidos_Internet;6.OnEnteredProcessing;[End];Process 'Pedidos_Internet.OnEnteredProcessing' execution ended.
1,98133660116178;P_Internet.65;Pedidos_Internet;3.OnEnteredOutputBuffer;[End];Process 'Pedidos_Internet.OnEnteredOutputBuffer' execution ended.
1,98133660116178;P_Internet.65;Output@Pedidos_Internet;4.OnEnteredFromAssociatedObject;[End];Process 'Output@Pedidos_Internet.OnEnteredFromAssociatedObject' execution ended.
1,99324136306654;P_Internet.65;Output@Pedidos_Internet;4.OnExited;[Begin];Process 'Output@Pedidos_Internet.OnExited' execution started.
1,99324136306654;P_Internet.65;Output@Pedidos_Internet;4.OnExited;[Fire] ExitedEvent;Firing event 'Output@Pedidos_Internet.Exited'.
1,99324136306654;P_Internet.65;Output@Pedidos_Internet;4.OnExited;[End];Process 'Output@Pedidos_Internet.OnExited' execution ended.
2,01705088687607;P_Internet.65;Path2;4.OnReachedEnd;[Begin];Process 'Path2.OnReachedEnd' execution started.
2,01705088687607;P_Internet.65;Path2;4.OnReachedEnd;[Transfer] FromPath;Entity 'P_Internet.65' transferring from '[EndOfLink] Path2' into node 'Input@Atendimento'.
2,01705088687607;P_Internet.65;Input@Atendimento;3.OnEnteredToAssociatedObject;[Begin];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution started.
2,01705088687607;P_Internet.65;Input@Atendimento;3.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Atendimento.Entered'.
2,01705088687607;P_Internet.65;Input@Atendimento;3.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.65' transferring from '[Node] Input@Atendimento' into object 'Atendimento'.
2,01705088687607;P_Internet.65;Input@Atendimento;3.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'P_Internet.65' transferring from '[Node] Input@Atendimento' into station 'Atendimento.InputBuffer'.
2,01705088687607;P_Internet.65;Atendimento;6.OnEnteredInputBuffer;[Begin];Process 'Atendimento.OnEnteredInputBuffer' execution started.
2,01705088687607;P_Internet.65;Atendimento;6.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'P_Internet.65' ending transfer into station 'Atendimento.InputBuffer'.
2,01705088687607;P_Internet.65;Input@Atendimento;7.OnExited;[Begin];Process 'Input@Atendimento.OnExited' execution started.
2,01705088687607;P_Internet.65;Input@Atendimento;7.OnExited;[Fire] ExitedEvent;Firing event 'Input@Atendimento.Exited'.
2,01705088687607;P_Internet.65;Input@Atendimento;7.OnExited;[End];Process 'Input@Atendimento.OnExited' execution ended.
2,01705088687607;P_Internet.65;Atendimento;6.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.65' checking availability to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
2,01705088687607;P_Internet.65;Atendimento;6.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.65' unable to seize '1' capacity unit(s) of resource 'Atendimento'. Insufficient capacity available.
2,01705088687607;P_Internet.65;Atendimento;6.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.65' found '0' currently available resource(s) of resource type '[ParentObject] Atendimento'.
2,01705088687607;P_Internet.65;Atendimento;6.OnEnteredInputBuffer;[Seize] Server;Object 'P_Internet.65' waiting to seize '1' resource(s) of resource type '[ParentObject] Atendimento'.
2,01705088687607;P_Internet.65;Path2;4.OnReachedEnd;[End];Process 'Path2.OnReachedEnd' execution ended.
2,01705088687607;P_Internet.65;Input@Atendimento;3.OnEnteredToAssociatedObject;[End];Process 'Input@Atendimento.OnEnteredToAssociatedObject' execution ended.
